GST_ID_NO,Weight,Weighted GST_Cereal,Weighted Total Consumption,Weighted GST
444081205,92,102137,42681310,4385566
444081206,92,71730,40654084,4261187
444081301,144,143392,40796528,3142681
444081302,144,143392,40017465,2791735
444091101,9,10533,3574922,349230
444091102,9,11593,5812732,717567
444091201,59,61730,22995176,2191313
444091202,59,156411,38122140,3578069
444091203,59,101355,26383597,2459891
444091204,59,68404,25031524,2253733
444091301,19,33502,6410835,565774
444091302,19,19995,4823481,418618
444191101,30,33616,9002335,787442
444191102,30,63031,11285436,972151
444191201,89,189092,22378393,1872078
444191202,89,189092,22045440,1837067
444191203,89,189092,22129360,1848221
444191204,89,100849,11175866,970524
444191301,89,100849,11866613,949418
444191302,89,113455,11340070,891695
444301101,213,355290,160229705,16923610
444301102,213,97907,66556419,7378515
444301201,108,122341,83670100,8967195
444301202,108,90917,64503779,6797533
444301203,108,285259,119118429,12967828
444301204,108,54306,31073177,3057948
444301301,17,8726,5334865,491014
444301302,17,6342,4580131,421081
444311101,288,264411,216234521,24299629
444311102,288,106985,81005508,7808481
444311201,153,80607,93587941,9711364
444311202,153,249169,486536905,66050071
444311203,153,207461,122102922,13986673
444311204,153,207029,77550971,6392073
444311301,33,31229,8859594,859188
444311302,33,41251,17526089,1509103
444321101,83,225158,98856742,10293074
444321102,83,185975,75475569,8184545
444321103,83,103514,48315585,3971734
444321104,83,78951,30735953,2963216
444321201,153,316863,81628266,7482705
444321202,153,301290,78399579,7342962
444321203,153,101656,34420747,3491316
444321204,153,316863,75158314,5852254
444331101,153,285501,101871777,9067516
444331102,153,175627,73886987,8298013
444331201,77,64017,36486649,3609696
444331202,77,81319,20728690,1972851
444331203,77,151825,45229324,3789775
444331204,77,155934,52072409,4281950
444331301,91,75014,26871080,2250625
444331302,91,81927,27594473,2402900
444341101,98,129956,55317478,6965752
444341102,98,149173,67267055,7438180
444341201,128,205783,100537157,10922497
444341202,128,188393,101111987,10801230
444341203,128,153069,55331466,5967327
444341204,128,414827,75385803,6788146
444341301,51,24171,5334097,478209
444341302,51,32252,7936697,648315
444351101,205,179304,94009266,8098005
444351102,205,318120,142757298,12340435
444351103,205,120885,95885832,9774803
444351104,205,426569,234802287,24477518
444351201,54,172861,44253477,3912801
444351202,54,49389,20887325,1946155
444351203,54,90294,32239021,2792028
444351204,54,88552,38856835,3622828
444361101,64,147879,97040218,10703192
444361102,64,281225,114798303,13187422
444361103,64,107367,47410357,3959440
444361104,64,122627,59194170,4998552
444361201,154,593211,214749320,16727624
444361202,154,273289,102894797,11312955
444361203,154,327296,134290272,12643975
444361204,154,296063,115237707,10321943
444371101,244,965502,439666515,42663200
444371102,244,258616,134989894,13253926
444371201,81,94485,24013500,2169585
444371202,81,86209,43807142,4222526
444371203,81,108049,44957259,4225557
444371204,81,119543,49763583,4837471
444371301,54,57239,28309279,2698288
444371302,54,85821,19512571,1794155
444381101,87,63995,31624592,3383674
444381102,87,87610,27470149,2616742
444381201,112,297813,53467031,4831015
444381202,112,37502,28160649,2930828
444381203,112,29939,13759043,1064958
444381204,112,152846,51133312,5272198
444381301,55,52951,10415740,714066
444381302,55,63852,17817158,1575929
444391101,147,315462,149303327,12950930
444391102,147,197423,104223796,11796559
444391103,147,333749,347565281,46985968
444391104,147,211139,98822128,10392893
444391201,94,150553,46420361,3810108
444391202,94,312992,62940554,4725472
444391203,94,271524,55123718,3986509
444391204,94,288428,66001614,5713283
444401101,157,53136,14919753,1250825
444401102,157,380811,89892152,8353364
444401103,157,212546,74684646,6664953
444401104,157,305535,102368876,9485995
444401201,148,314624,62833815,4782152
444401202,148,377549,81287306,6468866
444401203,148,361817,78903797,6646131
444401204,148,245407,47327700,4563099
444411101,105,170554,33639889,3150418
444411102,105,172037,36027922,3297503
444411201,81,145299,28596386,2570126
444411202,81,176189,24579848,2234602
444411203,81,80086,15749954,1563857
444411204,81,77798,18559990,1832033
444411301,27,25170,3443166,306605
444411302,27,25170,3376993,296926
444421101,121,138148,41632626,3879271
444421102,121,74191,20423806,2246656
444421103,121,150428,51626798,5272170
444421104,121,107960,28584311,2894945
444421201,125,166432,34581058,3359989
444421202,125,154280,39675590,3523308
444421203,125,140543,29031351,2428641
444421204,125,179641,43710447,4255480
444431101,99,236597,53449930,5368078
444431102,99,201359,38884200,3234571
444431103,99,130744,32549684,2842827
444431104,99,76069,15862838,1282410
444431201,85,77063,13566659,1242046
444431202,85,175319,25952294,2374365
444431203,85,214573,30828138,2623658
444431204,85,299825,40007718,2853491
444441101,56,189887,34316405,2868270
444441102,56,128233,32601566,2766730
444441103,56,196243,43812270,4186030
444441104,56,96135,21583483,1748467
444441201,155,394074,62268228,5370736
444441202,155,372181,49827252,4152790
444441203,155,328395,44511685,3791062
444441204,155,372181,63347988,6049132
444451101,144,410953,78423416,6436202
444451102,144,410953,76677496,6085267
444451201,147,312733,56501480,4543645
444451202,147,312733,55416416,4398704
444451203,147,318946,52684045,4305045
444451204,147,318946,51868754,4305045
444451301,49,118750,11885847,914372
444451302,49,160174,13633384,1050209
444461101,76,151239,39554408,4009425
444461102,76,120669,24317946,2199342
444461103,76,96535,26170497,2372083
444461104,76,57921,13866472,1350680
444461201,91,226542,27787543,2311146
444461202,91,158322,35806280,3472742
444461203,91,179560,20384952,1432977
444461204,91,236324,50526023,4599432
444471101,52,136443,23347364,1999222
444471102,52,139409,26463068,2389148
444471103,52,17055,8381245,708222
444471104,52,14831,8251400,705955
444471201,119,375712,47804901,3749592
444471202,119,449513,60100734,4882547
444471203,119,275075,46754510,3667255
444471204,119,342167,47968558,3950651
444481101,126,198613,48029986,4753724
444481102,126,256275,77393630,7168426
444481103,126,192918,57691295,4968160
444481104,126,249868,59075013,6135495
444481201,225,343226,77388436,7322176
444481202,225,434753,62029774,5032397
444481203,225,503398,74382113,6429326
444481204,225,266953,44057209,4214516
444491101,89,243905,65839629,5281189
444491102,89,335180,79518202,5887909
444491103,89,208304,42922022,3082796
444491104,89,164118,46180181,3256727
444491201,131,221410,28847557,1873412
444491202,131,184509,26737480,1891031
444491203,131,276763,45739964,3136012
444491204,131,129156,32307682,2402547
444501101,60,146189,45277906,4106043
444501102,60,134748,55564429,5605692
444501201,108,252614,69156452,5904077
444501202,108,137443,55667983,5276540
444501203,108,141867,54735263,4329102
444501204,108,131646,60117189,5972726
444501301,126,58730,26053275,2209543
444501302,126,161062,41992043,3455573
444511101,99,236178,121579109,12812907
444511102,99,201219,96003320,10245437
444511103,99,257991,101035149,9943863
444511104,99,235339,116354114,12052371
444511201,88,162861,61861969,7335187
444511202,88,185294,56607585,4781409
444511203,88,190004,79652109,6593511
444511204,88,185294,53607999,6410809
444521101,16,3659,1897359,214216
444521102,16,11606,6697400,680327
444521201,43,21105,9029216,933899
444521202,43,58849,20104511,1961771
444521203,43,46431,21869407,2637436
444521204,43,74876,23842507,2313988
444521301,272,254566,68472544,6890980
444521302,272,528743,143273134,13317216
444531101,121,146809,115513564,11187940
444531102,121,164241,78203898,6829746
444531201,67,77945,31426799,2532710
444531202,67,64336,20676977,1667093
444531203,67,37402,15430700,1125762
444531204,67,132288,33894338,2421020
444531301,96,144105,46688406,3785202
444531302,96,96523,23400530,1886130
444541101,154,373306,154637336,17653603
444541102,154,400669,145289188,14618118
444541201,123,223419,84731103,9591696
444541202,123,290653,110490899,9334027
444541203,123,320535,79967908,5958532
444541204,123,223419,80351112,9181099
444541301,113,266432,53039045,3727080
444541302,113,260062,53445964,4200579
444551101,135,170469,74045293,7406806
444551102,135,166465,90601414,7670932
444551201,182,301479,102767315,9607100
444551202,182,236108,74699427,7371697
444551203,182,103826,39669338,3558081
444551204,182,137153,49863117,6474421
444551301,9,12521,2901413,290595
444551302,9,9776,2460038,211049
444561101,88,175999,102695203,11009045
444561102,88,96675,54757768,4888908
444561201,202,305471,92854942,7462753
444561202,202,277441,95591566,8185527
444561203,202,351807,92611882,8131344
444561204,202,304613,117229949,11686760
444561301,135,194113,50620530,4979239
444561302,135,27267,21348489,2141617
444571101,192,151867,152333915,19176486
444571102,192,327599,263591769,28294171
444571201,176,289361,97018716,8600421
444571202,176,234173,83122678,9536903
444571203,176,355983,98096603,8143171
444571204,176,118827,95845120,9661716
444571301,120,208139,31971648,2471940
444571302,120,191868,60633656,5405700
444581101,43,76453,29754068,3126056
444581102,43,81327,48134790,5924336
444581201,138,94146,30537969,2871212
444581202,138,176791,50735284,4828088
444581203,138,120849,51752738,6260493
444581204,138,139367,41283544,3729708
444581301,12,16974,4116771,324826
444581302,12,12588,3597411,307092
444701101,234,371431,106343336,10366588
444701102,234,619051,115587678,9364387
444701201,88,96951,16366182,1366547
444701202,88,72713,18007807,1675660
444702101,407,1026140,265978663,23294112
444702102,407,1077878,278538170,25783554
444702201,143,118159,44037226,3883058
444702202,143,90891,28593494,2323503
444711101,89,245696,74541152,6853260
444711102,89,169229,45693140,3522114
444711103,89,87749,47435519,3958973
444711104,89,175497,78151597,6816656
444711201,91,103109,18472151,1177658
444711202,91,167552,27874871,1826932
444711203,91,212662,32716918,2250641
444711204,91,173996,29042312,1861716
444721101,99,97636,44203289,4657814
444721102,99,126229,38851440,3839803
444721103,99,64858,21115231,1689900
444721104,99,142827,41547376,3294165
444721201,115,123286,34608833,3041459
444721202,115,127022,23684392,1938992
444721203,115,103307,36028054,3092931
444721204,115,117926,30241399,2938499
444731101,125,187240,91413416,8854650
444731102,125,226101,83195118,8123004
444731103,125,150145,48567482,4634397
444731104,125,261429,87281173,8205993
444731201,72,79191,23443067,2245505
444731202,72,88532,20947810,1846494
444731203,72,127924,29119409,2412150
444731204,72,99497,22762365,2065566
444741101,84,54933,24708250,2117245
444741102,84,155426,34508449,2928379
444741201,91,99132,21104044,1795292
444741202,91,56281,19656653,1867459
444741203,91,99132,19661142,1703577
444741204,91,92096,19665630,1682766
444741301,45,49169,9541864,867422
444741302,45,29628,6155005,561013
444751101,85,216826,43857544,4190417
444751102,85,115256,49195918,3809473
444751201,109,201221,24612478,2051040
444751202,109,234707,33358135,2331040
444751203,109,276488,54140143,5230889
444751204,109,433164,73012159,8030567
444751301,12,8898,1300298,127868
444751302,12,31780,4484231,384847
444761101,50,44385,11234911,1238388
444761102,50,45795,15223462,1290881
444761201,34,34709,7955742,782292
444761202,34,42519,6748980,546353
444761203,34,36444,8445481,701950
444761204,34,45074,8258724,673480
444761301,10,11568,1478613,119503
444761302,10,13348,2103422,203099
444771101,116,504587,84154085,7302604
444771102,116,486152,74575624,6593739
444771103,116,195766,36434130,3189263
444771104,116,258411,41716970,4267094
444771201,116,360209,33498974,2343990
444771202,116,62645,10522084,914609
444771203,116,371955,33000738,2377397
444771204,116,293649,35701752,2725085
444781101,84,193764,44013538,4254067
444781102,84,47317,20732498,2385637
444781103,84,196248,40472200,3785742
444781104,84,351685,50553392,4495061
444781201,118,219071,29012560,2295135
444781202,118,211105,39379573,3492816
444781203,118,151358,23876437,1823936
444781204,118,197164,34100661,2715763
444791101,52,146083,29385378,2347057
444791102,52,100404,22313773,1852749
444791103,52,117756,24566294,1965977
444791104,52,88984,25300631,2272740
444791201,119,265569,37799143,2679093
444791202,119,225902,39038125,2928767
444791203,119,210102,36947949,2696758
444791204,119,268091,50303526,3711111
444801101,66,137968,73339140,8633814
444801102,66,98349,37670590,3807887
444801201,183,206647,113201917,13896328
444801202,183,223438,146910006,16934878
444801203,183,364216,91962823,7669053
444801204,183,301705,84841159,7877231
444801301,74,74985,22207553,2325153
444801302,74,56108,18904394,1803563
444811101,78,179276,88660796,9074688
444811102,78,122478,56237095,5198815
444811201,71,70080,41957915,4902727
444811202,71,66676,33325537,3678382
444811203,71,69580,38486697,3679341
444811204,71,68979,37687032,3415442
444811301,98,102444,36819111,3687948
444811302,98,67881,23765122,1897897
444821101,51,90548,49397534,5261657
444821102,51,132256,77467458,9773990
444821201,184,285354,97166714,10967828
444821202,184,297863,90325420,7820575
444821203,184,294996,130607361,15432304
444821204,184,344510,121807422,16362670
444821301,24,13560,5818090,535556
444821302,24,44238,8230636,604803
444831101,32,16262,16504303,2164968
444831102,32,11169,7045645,650327
444831201,106,47331,33792478,3192023
444831202,106,203898,70104256,5531834
444831203,106,55745,32415721,2999301
444831204,106,109387,65725543,5460693
444831301,52,30334,13171117,1086225
444831302,52,62642,13453622,981103
444841101,58,79775,31633215,3508491
444841102,58,89726,29281413,3385131
444841201,142,246835,39550038,3163769
444841202,142,269750,61688243,6990896
444841203,142,269750,48054320,4005433
444841204,142,258293,52869771,4095714
444841301,91,164711,27388019,2320820
444841302,91,164711,27353518,2201028
444851101,90,150765,81303058,9471359
444851102,90,167799,81714695,7794030
444851103,90,128138,65052565,6348534
444851104,90,103730,79246275,7414126
444851201,66,78120,36259246,3150322
444851202,66,52577,32172943,2900285
444851203,66,82035,25653686,2038017
444851204,66,71781,33438708,2932906
444861101,50,79006,28750406,2893517
444861102,50,79006,33631111,3610158
444861201,124,76908,29106289,2377537
444861202,124,232647,69911182,5718314
444861203,124,70266,36540598,2980708
444861204,124,254496,66254475,6730431
444861301,33,52670,10231866,874464
444861302,33,67866,12212511,991952
444871101,202,518843,249445202,28190516
444871102,202,507402,204894022,19171749
444871201,90,202758,58445404,4597573
444871202,90,179876,46010243,3942214
444871203,90,198563,57456789,4750775
444871204,90,185469,54939793,4660498
444871301,68,123466,30264261,2982332
444871302,68,124419,31068274,2903056
444881101,85,72849,65173705,9449868
444881102,85,89105,52829856,4655195
444881201,78,62395,27266875,2626205
444881202,78,10399,21365232,1933351
444881203,78,182259,53840392,5821586
444881204,78,100708,50019138,4430645
444881301,186,388820,139132848,11802197
444881302,186,341531,91139832,7162477
444891101,190,302663,100721582,7900670
444891102,190,693714,175725054,18454382
444891201,105,158780,44271814,3256775
444891202,105,141863,31113156,2300493
444891203,105,266809,54127541,5082443
444891204,105,170058,43387595,3072557
444891301,113,182505,42889808,3377922
444891302,113,232989,47700037,3616547
444901101,31,57822,15154521,1576969
444901102,31,18538,8282203,911783
444901201,84,75085,15431714,1285388
444901202,84,125142,28807505,2768165
444901203,84,125142,20139905,1703868
444901204,84,225255,30515533,2617870
444901301,25,25424,4158265,342237
444901302,25,66738,6495380,528118
444911101,122,460092,89309459,6863921
444911102,122,217122,46106418,3072401
444911103,122,217122,45192684,3664833
444911104,122,248140,75972675,6278697
444911201,170,554670,57075573,4352621
444911202,170,655519,77040072,5634821
444911203,170,554670,72900205,5791310
444911204,170,554670,73803082,5599364
444921101,108,412242,73983179,6666960
444921102,108,69542,38819163,3812014
444921103,108,207715,45983348,4752889
