FILING_SEQ_NO,AGE,AGEGRP,FORM_ID,ASSESSMENT_YEAR,SALARIES,INCOME_HP,PRFT_GAIN_BP_OTHR_SPECLTV_BUS,PRFT_GAIN_BP_SPECLTV_BUS,PRFT_GAIN_BP_SPCFD_BUS,PRFT_GAIN_BP_INC_115BBF,TOTAL_PROFTS_GAINS_BP,ST_CG_AMT_1,ST_CG_AMT_2,ST_CG_AMT_APPRATE,TOTAL_SCTG,LT_CG_AMT_1,LT_CG_AMT_2,TOTAL_LTCG,TOTAL_CAP_GAIN,INCOME_OS_NOT_RACEHORSE,INC_CHARBLE_SPL_RATE,INCOME_OS_RACEHORSE,TOTAL_INCOME_OS,GTI_BEFORE_LOSSES,CYL_SET_OFF,BAL_AFTR_CYL_SET_OFF,BFL_SET_OFF_BALANCE,GROSS_TOTAL_INCOME,INC_CHG_TAX_SPL_RATES,DEDUCT_SEC_10A_OR_10AA,PARTB_CHAPTER_VIA,PARTC_CHAPTER_VIA,TOTAL_DEDUC_VIA,TOTAL_INCOME,INC_SPL_111A_112,NET_AGRC_INCOME,AGGREGATE_INCOME,CY_LOSS_CARRYFWD,TAX_PAYBLE_TI_SEC115JC,SURCHARGE_ON_DEEMED_TI,EDUCATION_CESS_SEC115JC,TOTAL_TAX_PAYBL_SEC115JC,TAX_NORMAL_RATE,TAX_SI_RATE,REBATE_AGRC_INCOME,TAX_PAYABL_TOT_INCOM,REBATE_87A,TAX_PAYABLE_ON_REBATE,SURCHARGE_25OFSI,SURCHARGE_ON_ABOVE_CRORE,TOTAL_SURCHARGE,EDUCATION_CESS,GROSS_TAX_LIABILITY,GROSS_TAX_PAYABLE,CRDEDIT_US115JD_EY,TAX_PAYBLE_AFTR_CRDT_SEC115JD,RELIEF_89,RELIEF_90,RELIEF_91,TOTAL_RELIEF,NET_TAX_LIABILTY,INT_PAYABLE_234A,INT_PAYABLE_234B,INT_PAYABLE_234C,TOTAL_INT_PAYABLE,AGGREGATE_LIABILTY,ADVANCE_TAX,TOTAL_TDS,TOTAL_TCS,SELF_ASSESMNT_TAX,TOTAL_TAX_PAID,TAX_PAYBL,REFUND_AMOUNT,position,decile_group
336722098,29,0,ITR-1,2017,204000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191075,395075,0,0,0,395075,0,0,0,0,101312,293760,0,0,0,0,0,0,0,0,4376,0,0,4376,4376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61803,6
295410927,52,0,ITR-1,2017,2303954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,2603954,0,0,0,2603954,0,0,0,0,180000,2423950,0,0,0,0,0,0,0,0,552185,0,0,552185,0,552185,0,0,0,16566,568751,568751,0,0,0,0,0,0,568751,0,4630,4680,9310,578061,0,476052,0,102010,578062,0,0,233485,10
298155513,20,0,ITR-4,2017,0,0,0,0,0,0,1043779,0,0,0,0,0,0,0,0,0,0,0,0,1043779,0,0,0,1043779,0,0,0,0,150000,893780,0,0,0,0,0,0,0,0,103756,0,0,103756,0,103756,0,0,0,3113,106869,106869,0,0,0,0,0,0,106869,0,0,0,0,106869,0,116982,0,0,116982,0,10110,171296,10
337312752,41,0,ITR-4,2017,0,0,0,0,0,0,281769,0,0,0,0,0,0,0,0,0,0,0,77,281846,0,0,0,281846,0,0,0,0,77,281770,0,0,0,0,0,0,0,0,3177,0,0,3177,3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15921,2
280303281,29,0,ITR-1,2017,1282584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282584,0,0,0,1282584,0,0,0,0,150000,1132580,0,0,0,0,0,0,0,0,164774,0,0,164774,0,164774,0,0,0,4943,169717,169717,0,0,0,0,0,0,169717,0,0,0,0,169717,0,209600,0,0,209600,0,39880,196676,10
321867668,46,0,ITR-2,2017,0,0,0,0,0,0,1348588,0,0,0,0,0,0,0,0,998,0,0,998,1349586,169263,1180323,0,1180323,0,0,0,0,76953,1103370,0,35000,1138370,0,0,0,0,0,166511,0,3500,163011,0,163011,0,0,0,4890,167901,0,0,0,0,0,0,0,167901,4716,12969,8474,26159,194060,50000,0,0,144060,194060,0,0,187527,10
300924169,34,0,ITR-1,2017,360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360000,0,0,0,360000,0,0,0,0,96000,264000,0,0,0,0,0,0,0,0,1400,0,0,1400,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51779,5
305114669,26,0,ITR-1,2017,166074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,166256,0,0,0,166256,0,0,0,0,2688,163570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3268,1
284229854,24,0,ITR-1,2017,396628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396628,0,0,0,396628,0,0,0,0,52841,343790,0,0,0,0,0,0,0,0,9379,0,0,9379,5000,4379,0,0,0,131,4510,4510,0,0,0,0,0,0,4510,0,0,0,0,4510,0,6288,0,0,6288,0,1780,62228,6
343803076,44,0,ITR-2,2017,5553047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57307,0,0,57307,5610354,2887,5607467,0,5607467,0,0,0,0,263468,5344000,0,0,5344000,0,0,0,0,0,1428200,0,0,1428200,0,1428200,0,0,0,42846,1471046,0,0,0,0,0,0,0,1471046,0,0,0,0,1471046,0,1488058,0,0,1488058,0,17010,243710,10
331115338,45,0,ITR-2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290504,0,0,290504,290504,0,290504,0,290504,0,0,0,0,9160,281340,0,0,281340,0,0,0,0,0,3134,0,0,3134,3134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19556,3
276907285,47,0,ITR-4,2017,0,25200,0,0,0,0,508200,0,0,0,0,0,0,0,0,0,0,0,91,533491,0,0,0,533491,0,0,0,0,42550,490940,0,0,0,0,0,0,0,0,24094,0,0,24094,5000,19094,0,0,0,573,19667,19667,0,0,0,0,0,0,19667,0,0,0,0,19667,0,23100,0,0,23100,0,3430,98308,7
274104189,54,0,ITR-4,2017,0,0,0,0,0,0,193875,0,0,0,0,0,0,0,0,0,0,0,413,194288,0,0,0,194288,0,0,0,0,413,193880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4160,1
334465933,35,0,ITR-4,2017,0,0,0,0,0,0,296626,0,0,0,0,0,0,0,0,0,0,0,0,296626,0,0,0,296626,0,0,0,0,0,296630,0,0,0,0,0,0,0,0,4663,0,0,4663,4663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23237,3
275875301,40,0,ITR-1,2017,728241,-41800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35894,722335,0,0,0,722335,0,0,0,0,163428,558910,0,0,0,0,0,0,0,0,36782,0,0,36782,0,36782,0,0,0,1103,37885,37885,0,0,0,0,0,0,37885,0,0,0,0,37885,0,35435,0,2450,37885,0,0,133248,9
291485130,51,0,ITR-1,2017,614256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614256,0,0,0,614256,0,0,0,0,150000,464260,0,0,0,0,0,0,0,0,21426,0,0,21426,5000,16426,0,0,0,493,16919,16919,0,0,0,0,0,0,16919,0,0,0,0,16919,0,20000,0,0,20000,0,3080,114614,8
325612937,51,0,ITR-1,2017,1263895,-6740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45023,1302178,0,0,0,1302178,0,0,0,0,246132,1056050,0,0,0,0,0,0,0,0,141815,0,0,141815,0,141815,0,0,0,4254,146069,146069,0,0,0,0,0,0,146069,0,0,0,0,146069,0,144386,0,3000,147386,0,1320,198053,10
290761049,54,0,ITR-1,2017,1010832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40574,1051406,0,0,0,1051406,0,0,0,0,153600,897810,0,0,0,0,0,0,0,0,104562,0,0,104562,0,104562,0,0,0,3137,107699,107699,0,0,0,0,0,0,107699,0,0,0,0,107699,0,103420,0,4280,107700,0,0,172326,10
292405305,48,0,ITR-1,2017,761224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4704,765928,0,0,0,765928,0,0,0,0,150000,615930,0,0,0,0,0,0,0,0,48186,0,0,48186,0,48186,0,0,0,1446,49632,49632,0,0,0,0,0,0,49632,0,0,0,0,49632,0,49132,0,500,49632,0,0,139453,9
285377780,42,0,ITR-1,2017,1187292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13048,1200340,0,0,0,1200340,0,0,0,0,171880,1028460,0,0,0,0,0,0,0,0,133538,0,0,133538,0,133538,0,0,0,4006,137544,137544,0,0,0,0,0,0,137544,0,0,0,0,137544,0,137546,0,0,137546,0,0,189589,10
287929782,36,0,ITR-1,2017,0,174414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323166,497580,0,0,0,497580,0,0,0,0,123426,374150,0,0,0,0,0,0,0,0,12415,0,0,12415,0,12415,0,0,0,372,12787,12787,0,0,0,0,0,0,12787,0,0,0,0,12787,0,32322,0,0,32322,0,19540,90299,7
284927962,46,0,ITR-1,2017,3038281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3133,3041414,0,0,0,3041414,0,0,0,0,295507,2745910,0,0,0,0,0,0,0,0,648773,0,0,648773,0,648773,0,0,0,19463,668236,668236,0,0,0,0,0,0,668236,0,6212,7844,14056,682292,0,512865,0,169430,682295,0,0,236919,10
305037227,51,0,ITR-3,2017,0,0,2108632,0,0,0,2108632,0,0,126317,126317,0,153762,153762,280079,3372,0,0,3372,2392083,185516,2206567,155991,2050576,11737,0,298094,0,298094,1752480,11737,0,1740743,0,0,0,0,0,347223,2347,0,349570,0,349570,0,0,0,10487,360057,360057,0,360057,0,0,0,0,360057,0,8915,16180,25095,385152,200000,0,0,185148,385148,0,0,225666,10
294479108,40,0,ITR-2,2017,1345087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345087,217564,1127523,0,1127523,0,0,0,0,177000,950520,0,0,950520,0,0,0,0,0,115104,0,0,115104,0,115104,0,0,0,3453,118557,0,0,0,0,0,0,0,118557,0,0,0,0,118557,0,121697,0,0,121697,0,3140,181891,10
299221501,48,0,ITR-1,2017,489203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489203,0,0,0,489203,0,0,0,0,70016,419190,0,0,0,0,0,0,0,0,16919,0,0,16919,5000,11919,0,0,0,358,12277,12277,0,0,0,0,0,0,12277,0,0,0,0,12277,0,12277,0,0,12277,0,0,88216,7
325254961,23,0,ITR-1,2017,214560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37500,252060,0,0,0,252060,0,0,0,0,9708,242350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8845,2
304892774,55,0,ITR-1,2017,774004,-96391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677613,0,0,0,677613,0,0,0,0,144976,532640,0,0,0,0,0,0,0,0,31528,0,0,31528,0,31528,0,0,0,946,32474,32474,0,0,0,0,0,0,32474,0,0,0,0,32474,0,36619,0,0,36619,0,4150,125397,9
338186241,36,0,ITR-4,2017,0,0,0,0,0,0,302800,0,0,0,0,0,0,0,0,0,0,0,0,302800,0,0,0,302800,0,0,0,0,0,302800,0,0,0,0,0,0,0,0,5280,0,0,5280,5000,280,0,0,0,8,288,288,0,0,0,0,0,0,288,16,0,0,16,304,0,0,0,300,300,0,0,27958,3
341863703,22,0,ITR-1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494966,494966,0,0,0,494966,0,0,0,0,0,494970,0,0,0,0,0,0,0,0,24497,0,0,24497,5000,19497,0,0,0,585,20082,20082,0,0,0,0,0,0,20082,1600,2400,1010,5010,25092,0,0,0,25090,25090,0,0,89614,7
310754216,52,0,ITR-4,2017,0,691600,0,0,0,0,39900,0,0,0,0,0,0,0,0,0,0,0,79387,810887,0,0,0,810887,0,0,0,0,153841,657050,0,0,0,0,0,0,0,0,56410,0,0,56410,0,56410,0,0,0,1692,58102,58102,0,0,0,0,0,0,58102,0,0,0,0,58102,0,83300,0,0,83300,0,25200,144922,9
309875397,49,0,ITR-3,2017,0,0,562253,0,0,0,562253,0,0,0,0,0,0,0,0,2079,0,0,2079,564332,0,564332,0,564332,0,0,52389,0,52389,511940,0,0,511940,0,0,0,0,0,27388,0,0,27388,0,27388,0,0,0,822,28210,28210,0,28210,0,0,0,0,28210,0,420,708,1128,29338,10000,12150,0,7210,29360,0,20,105067,8
287754299,32,0,ITR-1,2017,1456867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28626,1485493,0,0,0,1485493,0,0,0,0,150000,1335490,0,0,0,0,0,0,0,0,225647,0,0,225647,0,225647,0,0,0,6769,232416,232416,0,0,0,0,0,0,232416,0,0,0,0,232416,0,256303,0,0,256303,0,23890,208488,10
292331700,49,0,ITR-1,2017,716100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64600,780700,0,0,0,780700,0,0,0,0,190000,590700,0,0,0,0,0,0,0,0,43140,0,0,43140,0,43140,0,0,0,1294,44434,44434,0,0,0,0,0,0,44434,0,0,0,0,44434,0,44430,0,0,44430,0,0,141285,9
329570000,40,0,ITR-1,2017,2045281,-156005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24585,1913861,0,0,0,1913861,0,0,0,0,153664,1760200,0,0,0,0,0,0,0,0,353060,0,0,353060,0,353060,0,0,0,10592,363652,363652,0,0,0,0,0,0,363652,0,0,0,0,363652,0,386570,0,0,386570,0,22920,222647,10
344150172,42,0,ITR-2,2017,503524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4195,0,0,4195,507719,67137,440582,0,440582,0,0,0,0,138406,302180,0,0,302180,0,0,0,0,0,5218,0,0,5218,5000,218,0,0,0,7,225,0,0,0,0,0,0,0,225,0,0,0,0,225,0,17270,0,0,17270,0,17050,74537,6
289191387,68,1,ITR-3,2017,385287,0,255611,0,0,0,255611,0,0,0,0,0,0,0,0,365577,0,0,365577,1006475,0,1006475,0,1006475,0,0,160000,0,160000,846480,0,0,846480,497674,0,0,0,0,89296,0,0,89296,0,89296,0,0,0,2679,91975,91975,0,91975,0,0,0,0,91975,0,524,1445,1969,93944,60000,18780,0,15160,93940,0,0,165631,10
273356924,54,0,ITR-1,2017,1895381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305,1896686,0,0,0,1896686,0,0,0,0,226305,1670380,0,0,0,0,0,0,0,0,326114,0,0,326114,0,326114,0,0,0,9783,335897,335897,0,0,0,0,0,0,335897,0,0,0,0,335897,0,335898,0,0,335898,0,0,222224,10
289868789,45,0,ITR-2,2017,8393249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19705,0,0,19705,8412954,171125,8241829,0,8241829,0,0,0,0,160000,8081830,0,0,8081830,0,0,0,0,0,2249549,0,0,2249549,0,2249549,0,0,0,67486,2317035,0,0,0,0,0,0,0,2317035,0,476,596,1072,2318107,0,2305114,0,12990,2318104,0,0,245516,10
330333498,54,0,ITR-3,2017,0,0,285110,0,0,0,285110,0,0,0,0,0,0,0,0,6804,0,0,6804,291914,0,291914,0,291914,0,0,6804,0,6804,285110,0,110000,395110,0,0,0,0,0,14511,0,11000,3511,3511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11142,0,0,11142,0,11140,20298,3
278769572,32,0,ITR-1,2017,1292798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292798,0,0,0,1292798,0,0,0,0,150000,1142800,0,0,0,0,0,0,0,0,167840,0,0,167840,0,167840,0,0,0,5035,172875,172875,0,0,0,0,0,0,172875,0,0,0,0,172875,0,172875,0,0,172875,0,0,197373,10
303739641,56,0,ITR-2,2017,0,0,0,0,0,0,2012598,0,0,0,0,0,0,0,0,25750,0,0,25750,2038348,174800,1863548,0,1863548,0,0,0,0,185000,1678550,0,0,1678550,0,0,0,0,0,328565,0,0,328565,0,328565,0,0,0,9857,338422,0,0,0,0,0,0,0,338422,0,11304,17085,28389,366811,150000,0,0,216810,366810,0,0,221451,10
345469797,47,0,ITR-4,2017,0,0,0,0,0,0,306491,0,0,0,0,0,0,0,0,0,0,0,0,306491,0,0,0,306491,0,0,0,0,60121,246370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30056,3
293565165,70,1,ITR-2,2017,0,0,0,0,0,0,0,920,0,0,920,0,13629,13629,14549,39438,0,0,39438,53987,0,53987,0,53987,14549,0,0,0,4843,49140,14549,0,34591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3460,0,0,3460,0,3460,1000,1
322612460,63,1,ITR-1,2017,459902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365524,825426,0,0,0,825426,0,0,0,0,150000,675430,0,0,0,0,0,0,0,0,55086,0,0,55086,0,55086,0,0,0,1653,56739,56739,0,0,0,0,0,0,56739,2828,0,0,2828,59567,0,16265,0,43300,59565,0,0,146495,9
320024475,30,0,ITR-3,2017,0,0,363623,0,0,0,363623,0,0,0,0,0,0,0,0,798,0,0,798,364421,0,364421,0,364421,0,0,38988,0,38988,325430,0,0,325430,0,0,0,0,0,7543,0,0,7543,5000,2543,0,0,0,76,2619,2619,0,2619,0,0,0,0,2619,182,0,0,182,2801,0,0,0,2800,2800,0,0,53147,5
302179356,52,0,ITR-4,2017,0,0,0,0,0,0,567320,0,0,0,0,0,0,0,0,0,0,0,1250,568570,0,0,0,568570,0,0,0,0,94450,474120,0,0,0,0,0,0,0,0,22412,0,0,22412,5000,17412,0,0,0,522,17934,17934,0,0,0,0,0,0,17934,0,0,0,0,17934,0,31576,0,0,31576,0,13640,105958,8
338755486,25,0,ITR-3,2017,0,0,700290,0,0,0,700290,0,0,0,0,0,0,0,0,0,0,0,0,700290,0,700290,0,700290,0,0,22000,0,22000,678290,0,0,678290,0,0,0,0,0,60658,0,0,60658,0,60658,0,0,0,1820,62478,62478,0,62478,0,0,0,0,62478,3120,7488,3151,13759,76237,0,0,0,76240,76240,0,0,129432,9
